Time	ECG	ECG_Normalized	Heart_Rate	EDA
236050.0 390.0 0 237.1194379391101 618.0
236071.0 352.0 0 226.740472642112 618.0
236094.0 334.0 0 216.36150734511392 618.0
236116.0 320.0 0 205.98254204811585 618.0
236139.0 324.0 0 195.60357675111777 617.0
236161.0 377.0 0 185.22461145411967 617.0
236183.0 379.0 0 174.8456461571216 617.0
236205.0 344.0 0 164.4666808601235 617.0
236228.0 325.0 0 154.0877155631254 617.0
236251.0 325.0 0 143.70875026612734 616.0
236292.0 460.0 500 133.32978496912926 615.0
236315.0 339.0 0 122.95081967213115 615.0
236338.0 339.0 0 125.00634421154139 614.0
236360.0 339.0 0 127.06186875095163 614.0
236382.0 333.0 0 129.11739329036186 613.0
236404.0 342.0 0 131.1729178297721 613.0
236427.0 354.0 0 133.22844236918235 612.0
236449.0 357.0 0 135.2839669085926 612.0
236472.0 347.0 0 137.33949144800283 611.0
236493.0 345.0 0 139.39501598741307 611.0
236516.0 346.0 0 141.45054052682332 610.0
236538.0 349.0 0 143.50606506623356 610.0
236561.0 380.0 0 145.5615896056438 609.0
236583.0 361.0 0 147.61711414505405 608.0
236605.0 314.0 0 149.6726386844643 608.0
236627.0 311.0 0 151.72816322387453 607.0
236650.0 298.0 0 153.78368776328477 607.0
236672.0 340.0 500 155.83921230269502 606.0
236695.0 359.0 0 157.89473684210526 606.0
236716.0 357.0 0 217.91884290879872 605.0
236739.0 292.0 0 277.9429489754922 605.0
236761.0 292.0 0 337.9670550421856 605.0
236803.0 464.0 500 397.9911611088791 605.0
236826.0 344.0 0 458.01526717557255 605.0
236849.0 332.0 0 440.84127314858665 605.0
236871.0 336.0 0 423.66727912160076 605.0
236894.0 326.0 0 406.49328509461486 606.0
236915.0 328.0 0 389.3192910676289 606.0
236938.0 293.0 0 372.1452970406431 606.0
236960.0 274.0 0 354.9713030136571 606.0
236983.0 271.0 0 337.7973089866712 606.0
237005.0 283.0 0 320.62331495968533 607.0
237027.0 298.0 0 303.44932093269944 607.0
237049.0 270.0 0 286.27532690571354 607.0
237072.0 297.0 0 269.1013328787276 607.0
237094.0 337.0 0 251.92733885174175 607.0
237117.0 320.0 0 234.75334482475583 607.0
237138.0 263.0 0 217.57935079776993 608.0
237161.0 277.0 0 200.405356770784 608.0
237183.0 262.0 0 183.23136274379812 608.0
237206.0 379.0 500 166.05736871681222 608.0
237228.0 370.0 0 148.8833746898263 608.0
237250.0 370.0 0 329.14064059781526 608.0
237293.0 460.0 500 509.39790650580414 608.0
237315.0 337.0 0 689.6551724137931 607.0
237337.0 327.0 0 654.1303524062146 607.0
237360.0 334.0 0 618.6055323986359 607.0
237382.0 333.0 0 583.0807123910572 606.0
237405.0 334.0 0 547.5558923834786 606.0
237427.0 311.0 0 512.0310723759 606.0
237449.0 252.0 0 476.5062523683214 605.0
237471.0 260.0 0 440.9814323607427 605.0
237494.0 272.0 0 405.45661235316413 605.0
237516.0 252.0 0 369.93179234558545 604.0
237539.0 282.0 0 334.4069723380068 604.0
237560.0 306.0 0 298.8821523304282 604.0
237583.0 306.0 0 263.35733232284963 603.0
237605.0 355.0 500 227.83251231527095 603.0
237628.0 344.0 0 192.30769230769232 602.0
237650.0 311.0 0 205.95767298028605 602.0
237672.0 285.0 0 219.60765365287978 602.0
237694.0 285.0 0 233.25763432547353 601.0
237717.0 324.0 0 246.90761499806726 601.0
237739.0 387.0 0 260.557595670661 601.0
237762.0 387.0 0 274.20757634325474 601.0
237804.0 477.0 500 287.85755701584844 601.0
237826.0 339.0 0 301.5075376884422 601.0
237849.0 326.0 0 293.3473336833421 601.0
237870.0 333.0 0 285.18712967824194 601.0
237893.0 336.0 0 277.0269256731418 601.0
237916.0 332.0 0 268.8667216680417 601.0
237938.0 343.0 0 260.70651766294156 601.0
237961.0 255.0 0 252.54631365784144 601.0
237982.0 283.0 0 244.3861096527413 601.0
238005.0 266.0 0 236.22590564764118 601.0
238027.0 272.0 0 228.06570164254106 601.0
238050.0 288.0 0 219.90549763744093 601.0
238072.0 342.0 0 211.7452936323408 601.0
