timeDeltas	HMD	RightTracker	LeftTracker
114103	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114123	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114131	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114142	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114154	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114163	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114171	0,319 1,608 0,591 0,089 -0,097 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114182	0,319 1,608 0,591 0,089 -0,097 -0,074 0,988	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114191	0,319 1,608 0,591 0,089 -0,097 -0,074 0,988	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114211	0,319 1,608 0,591 0,089 -0,097 -0,074 0,988	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114221	0,319 1,608 0,591 0,089 -0,097 -0,074 0,988	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114231	0,319 1,608 0,591 0,089 -0,097 -0,074 0,988	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,364 1,613 1,139 -0,363 -0,572 -0,614 0,405
114264	0,319 1,609 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114275	0,319 1,609 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114287	0,319 1,609 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114320	0,319 1,609 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114347	0,319 1,608 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114361	0,319 1,608 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114369	0,319 1,608 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114408	0,319 1,608 0,591 0,087 -0,098 -0,074 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,364 -0,572 -0,615 0,403
114422	0,319 1,609 0,590 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114434	0,319 1,609 0,590 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114446	0,319 1,609 0,590 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114457	0,319 1,609 0,590 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114467	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114481	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114494	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114524	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114587	0,319 1,610 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,572 -0,615 0,403
114599	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114617	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114624	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114632	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114673	0,319 1,609 0,589 0,085 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114684	0,319 1,609 0,589 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,362 -0,573 -0,615 0,403
114696	0,319 1,609 0,589 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,362 -0,573 -0,615 0,403
114710	0,319 1,609 0,589 0,085 -0,099 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,362 -0,573 -0,615 0,403
114721	0,319 1,610 0,589 0,084 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,614 0,403
114746	0,319 1,610 0,589 0,084 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,614 0,403
114757	0,319 1,610 0,589 0,084 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,614 0,403
114768	0,319 1,610 0,589 0,084 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,614 0,403
114794	0,319 1,610 0,589 0,084 -0,100 -0,075 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,614 0,403
114806	0,319 1,610 0,589 0,083 -0,101 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114817	0,319 1,610 0,589 0,083 -0,101 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114828	0,319 1,610 0,589 0,083 -0,101 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114857	0,319 1,610 0,589 0,083 -0,101 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,190 0,016	0,365 1,613 1,139 -0,363 -0,573 -0,615 0,403
114874	0,319 1,611 0,588 0,082 -0,101 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,364 1,613 1,139 -0,362 -0,574 -0,614 0,403
114884	0,319 1,611 0,588 0,082 -0,101 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,364 1,613 1,139 -0,362 -0,574 -0,614 0,403
114898	0,319 1,611 0,588 0,082 -0,100 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,364 1,613 1,138 -0,362 -0,574 -0,614 0,403
114922	0,319 1,611 0,588 0,082 -0,100 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,364 1,613 1,138 -0,362 -0,574 -0,614 0,403
114931	0,319 1,611 0,588 0,082 -0,100 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,364 1,613 1,138 -0,362 -0,574 -0,614 0,403
114957	0,319 1,611 0,588 0,082 -0,100 -0,076 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,364 1,613 1,138 -0,362 -0,574 -0,614 0,403
114971	0,319 1,611 0,588 0,081 -0,101 -0,077 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,573 -0,615 0,402
114980	0,319 1,611 0,588 0,081 -0,101 -0,077 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,573 -0,615 0,402
114994	0,319 1,611 0,588 0,081 -0,101 -0,077 0,989	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,573 -0,615 0,402
115040	0,319 1,611 0,588 0,081 -0,102 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,574 -0,614 0,402
115048	0,319 1,611 0,588 0,081 -0,102 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,574 -0,614 0,402
115057	0,319 1,611 0,588 0,081 -0,102 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,574 -0,614 0,402
115091	0,319 1,611 0,588 0,081 -0,102 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,574 -0,614 0,402
115119	0,319 1,611 0,588 0,081 -0,103 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,362 -0,574 -0,615 0,402
115140	0,319 1,611 0,588 0,081 -0,103 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,615 0,402
115153	0,319 1,611 0,588 0,081 -0,103 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,615 0,402
115160	0,319 1,611 0,588 0,081 -0,103 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,615 0,402
115171	0,319 1,611 0,588 0,081 -0,103 -0,077 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,615 0,402
115226	0,318 1,611 0,587 0,080 -0,104 -0,078 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,616 0,401
115259	0,318 1,612 0,587 0,079 -0,107 -0,078 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,615 0,401
283530	0,318 1,612 0,587 0,079 -0,107 -0,078 0,988	0,581 0,947 1,434 0,975 -0,116 -0,189 0,016	0,365 1,613 1,139 -0,361 -0,575 -0,615 0,401
283653	0,407 1,663 0,504 -0,006 0,030 -0,061 0,998	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,441 1,219 1,074 0,320 -0,590 0,619 0,408
283661	0,407 1,663 0,504 -0,007 0,028 -0,061 0,998	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,441 1,219 1,073 0,321 -0,596 0,614 0,406
283670	0,407 1,663 0,504 -0,007 0,028 -0,061 0,998	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,441 1,219 1,073 0,321 -0,596 0,614 0,406
283698	0,407 1,663 0,504 -0,007 0,028 -0,061 0,998	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,441 1,219 1,073 0,321 -0,596 0,614 0,406
283747	0,407 1,663 0,504 -0,007 0,028 -0,061 0,998	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,441 1,219 1,073 0,321 -0,596 0,614 0,406
283786	0,408 1,662 0,504 -0,007 0,037 -0,060 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,442 1,218 1,073 0,324 -0,608 0,610 0,390
283809	0,408 1,662 0,504 -0,007 0,037 -0,060 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,442 1,218 1,073 0,324 -0,608 0,610 0,390
283830	0,408 1,662 0,504 -0,007 0,037 -0,060 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,442 1,218 1,073 0,324 -0,608 0,610 0,390
283887	0,409 1,663 0,504 -0,007 0,039 -0,060 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,442 1,218 1,071 0,324 -0,617 0,604 0,386
283915	0,409 1,663 0,504 -0,007 0,039 -0,060 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,442 1,218 1,071 0,324 -0,617 0,604 0,386
284020	0,412 1,662 0,503 -0,006 0,044 -0,061 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,439 1,223 1,062 0,314 -0,678 0,552 0,371
284029	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284038	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284052	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284062	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284073	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284088	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284101	0,413 1,662 0,503 -0,006 0,046 -0,062 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,435 1,225 1,058 0,295 -0,707 0,523 0,374
284108	0,413 1,662 0,503 -0,007 0,047 -0,063 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,445 1,220 1,069 0,317 -0,634 0,609 0,356
284117	0,413 1,662 0,503 -0,007 0,047 -0,063 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,445 1,220 1,069 0,317 -0,634 0,609 0,356
284125	0,413 1,662 0,503 -0,007 0,047 -0,063 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,445 1,220 1,069 0,317 -0,634 0,609 0,356
284132	0,413 1,662 0,503 -0,007 0,047 -0,063 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,445 1,220 1,069 0,317 -0,634 0,609 0,356
284211	0,413 1,662 0,503 -0,007 0,047 -0,063 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,084	0,445 1,220 1,069 0,317 -0,634 0,609 0,356
284231	0,415 1,663 0,501 -0,010 0,050 -0,064 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,446 1,218 1,074 0,311 -0,602 0,637 0,367
284278	0,415 1,663 0,501 -0,010 0,050 -0,064 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,446 1,218 1,074 0,311 -0,602 0,637 0,367
284291	0,415 1,663 0,501 -0,010 0,050 -0,064 0,997	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,446 1,218 1,074 0,311 -0,602 0,637 0,367
284311	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284333	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284353	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284381	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284417	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284426	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284435	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284500	0,416 1,664 0,500 -0,013 0,052 -0,064 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,217 1,080 0,315 -0,560 0,671 0,371
284515	0,418 1,665 0,498 -0,017 0,056 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,454 1,217 1,085 0,333 -0,513 0,704 0,361
284579	0,418 1,665 0,498 -0,017 0,056 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,454 1,217 1,085 0,333 -0,513 0,704 0,361
284612	0,418 1,665 0,498 -0,017 0,056 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,454 1,217 1,085 0,333 -0,513 0,704 0,361
284630	0,418 1,665 0,498 -0,017 0,056 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,454 1,217 1,085 0,333 -0,513 0,704 0,361
284644	0,418 1,665 0,498 -0,016 0,058 -0,065 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,457 1,217 1,084 0,350 -0,520 0,698 0,347
284664	0,418 1,665 0,498 -0,016 0,058 -0,065 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,457 1,217 1,084 0,350 -0,520 0,698 0,347
284675	0,418 1,665 0,498 -0,016 0,058 -0,065 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,457 1,217 1,084 0,350 -0,520 0,698 0,347
284715	0,418 1,665 0,498 -0,016 0,058 -0,065 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,457 1,217 1,084 0,350 -0,520 0,698 0,347
284726	0,419 1,665 0,498 -0,016 0,060 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,223 1,061 0,349 -0,666 0,560 0,347
284771	0,419 1,665 0,498 -0,016 0,060 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,223 1,061 0,349 -0,666 0,560 0,347
284787	0,419 1,665 0,498 -0,016 0,060 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,223 1,061 0,349 -0,666 0,560 0,347
284802	0,420 1,665 0,497 -0,019 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,439 1,225 1,057 0,332 -0,699 0,521 0,360
284813	0,420 1,665 0,497 -0,019 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,439 1,225 1,057 0,332 -0,699 0,521 0,360
284834	0,420 1,665 0,497 -0,019 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,439 1,225 1,057 0,332 -0,699 0,521 0,360
284849	0,420 1,665 0,497 -0,019 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,439 1,225 1,057 0,332 -0,699 0,521 0,360
284865	0,420 1,665 0,497 -0,017 0,062 -0,069 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,436 1,226 1,056 0,320 -0,707 0,508 0,373
284927	0,420 1,665 0,497 -0,017 0,062 -0,069 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,436 1,226 1,056 0,320 -0,707 0,508 0,373
284956	0,420 1,665 0,497 -0,018 0,061 -0,068 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,435 1,226 1,057 0,315 -0,705 0,509 0,381
284985	0,420 1,665 0,497 -0,018 0,061 -0,068 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,435 1,226 1,057 0,315 -0,705 0,509 0,381
284994	0,420 1,665 0,497 -0,018 0,061 -0,068 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,434 1,226 1,057 0,315 -0,705 0,508 0,381
285009	0,420 1,665 0,497 -0,018 0,061 -0,068 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,434 1,226 1,057 0,315 -0,705 0,508 0,381
285056	0,420 1,665 0,497 -0,018 0,061 -0,068 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,434 1,226 1,057 0,315 -0,705 0,508 0,381
285081	0,420 1,665 0,497 -0,017 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,219 1,070 0,335 -0,613 0,609 0,374
285107	0,420 1,665 0,497 -0,017 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,219 1,070 0,335 -0,613 0,609 0,374
285115	0,420 1,665 0,497 -0,017 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,219 1,070 0,335 -0,613 0,609 0,374
285132	0,420 1,665 0,497 -0,017 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,219 1,071 0,334 -0,612 0,611 0,376
285159	0,420 1,665 0,497 -0,017 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,219 1,071 0,334 -0,612 0,611 0,376
285175	0,420 1,665 0,497 -0,017 0,061 -0,067 0,996	0,580 1,317 1,242 0,772 -0,094 -0,623 0,083	0,444 1,219 1,071 0,334 -0,612 0,611 0,376
285212	0,419 1,667 0,494 -0,027 0,051 -0,073 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,218 1,076 0,349 -0,571 0,646 0,367
285223	0,419 1,667 0,494 -0,027 0,051 -0,073 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,218 1,076 0,349 -0,571 0,646 0,367
285276	0,419 1,667 0,494 -0,027 0,051 -0,073 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,218 1,076 0,349 -0,571 0,646 0,367
285292	0,419 1,668 0,494 -0,027 0,050 -0,073 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,218 1,076 0,350 -0,569 0,648 0,367
285303	0,419 1,668 0,494 -0,027 0,050 -0,073 0,996	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,449 1,218 1,076 0,350 -0,569 0,648 0,367
285312	0,418 1,672 0,487 -0,044 0,036 -0,078 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,456 1,218 1,077 0,374 -0,546 0,669 0,340
285363	0,418 1,672 0,487 -0,044 0,036 -0,078 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,456 1,218 1,077 0,374 -0,546 0,669 0,340
285420	0,417 1,673 0,486 -0,046 0,036 -0,078 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,458 1,219 1,077 0,380 -0,543 0,672 0,329
285456	0,417 1,673 0,486 -0,046 0,036 -0,078 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,458 1,219 1,077 0,380 -0,543 0,672 0,329
285489	0,418 1,673 0,485 -0,047 0,036 -0,078 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,458 1,219 1,077 0,384 -0,541 0,674 0,325
285516	0,418 1,673 0,485 -0,047 0,036 -0,078 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,458 1,219 1,077 0,384 -0,541 0,674 0,325
285546	0,420 1,673 0,486 -0,043 0,052 -0,074 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,446 1,220 1,066 0,348 -0,632 0,596 0,353
285558	0,420 1,673 0,486 -0,043 0,052 -0,074 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,446 1,220 1,066 0,348 -0,632 0,596 0,353
285579	0,420 1,673 0,486 -0,043 0,052 -0,074 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,446 1,220 1,066 0,348 -0,632 0,596 0,353
285616	0,420 1,672 0,486 -0,042 0,055 -0,073 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,446 1,221 1,066 0,348 -0,636 0,594 0,349
285629	0,420 1,672 0,486 -0,042 0,055 -0,073 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,446 1,221 1,066 0,348 -0,636 0,594 0,349
285640	0,420 1,672 0,486 -0,042 0,055 -0,073 0,995	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,446 1,221 1,066 0,348 -0,636 0,594 0,349
285675	0,426 1,671 0,486 -0,039 0,071 -0,076 0,994	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,441 1,222 1,063 0,327 -0,667 0,564 0,362
285684	0,426 1,671 0,486 -0,039 0,071 -0,076 0,994	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,441 1,222 1,063 0,327 -0,667 0,564 0,362
285703	0,426 1,671 0,486 -0,039 0,071 -0,076 0,994	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,441 1,222 1,063 0,327 -0,667 0,564 0,362
285717	0,427 1,671 0,486 -0,039 0,072 -0,077 0,994	0,580 1,317 1,242 0,772 -0,095 -0,623 0,083	0,438 1,223 1,062 0,312 -0,677 0,551 0,376
