timeDeltas	HMD	RightTracker	LeftTracker
415637	0,308 1,613 0,241 0,365 -0,115 0,027 0,923	0,235 1,232 0,677 -0,276 -0,126 -0,147 0,942	0,088 1,270 0,353 -0,400 -0,207 -0,035 0,892
415680	0,308 1,616 0,247 0,358 -0,118 0,028 0,926	0,232 1,224 0,700 -0,289 -0,118 -0,138 0,940	0,079 1,262 0,341 -0,388 -0,228 -0,044 0,892
415717	0,309 1,617 0,251 0,354 -0,119 0,028 0,927	0,228 1,222 0,711 -0,289 -0,117 -0,137 0,940	0,074 1,258 0,337 -0,381 -0,240 -0,049 0,892
415743	0,309 1,617 0,251 0,354 -0,119 0,028 0,927	0,228 1,222 0,711 -0,289 -0,117 -0,137 0,940	0,074 1,258 0,337 -0,381 -0,240 -0,049 0,892
415772	0,309 1,618 0,256 0,349 -0,122 0,029 0,929	0,223 1,221 0,719 -0,297 -0,124 -0,127 0,938	0,071 1,254 0,333 -0,376 -0,251 -0,057 0,890
415788	0,309 1,618 0,262 0,345 -0,127 0,030 0,929	0,220 1,220 0,729 -0,308 -0,126 -0,120 0,935	0,067 1,251 0,330 -0,369 -0,265 -0,065 0,888
415799	0,309 1,618 0,262 0,345 -0,127 0,030 0,929	0,220 1,220 0,729 -0,308 -0,126 -0,120 0,935	0,067 1,251 0,330 -0,369 -0,265 -0,065 0,888
415829	0,309 1,618 0,262 0,345 -0,127 0,030 0,929	0,220 1,220 0,729 -0,308 -0,126 -0,120 0,935	0,067 1,251 0,330 -0,369 -0,265 -0,065 0,888
415839	0,310 1,619 0,268 0,343 -0,130 0,031 0,930	0,216 1,218 0,739 -0,306 -0,122 -0,118 0,937	0,064 1,247 0,327 -0,364 -0,277 -0,065 0,887
415859	0,310 1,619 0,268 0,343 -0,130 0,031 0,930	0,216 1,218 0,739 -0,306 -0,122 -0,118 0,937	0,064 1,247 0,327 -0,364 -0,277 -0,065 0,887
415877	0,309 1,620 0,275 0,340 -0,136 0,031 0,930	0,208 1,216 0,750 -0,307 -0,130 -0,110 0,936	0,062 1,244 0,324 -0,359 -0,291 -0,072 0,884
415903	0,309 1,620 0,275 0,340 -0,136 0,031 0,930	0,208 1,216 0,750 -0,307 -0,130 -0,110 0,936	0,062 1,244 0,324 -0,359 -0,291 -0,072 0,884
415920	0,309 1,620 0,281 0,338 -0,141 0,032 0,930	0,204 1,216 0,755 -0,310 -0,135 -0,106 0,935	0,060 1,242 0,321 -0,355 -0,301 -0,075 0,882
415960	0,309 1,620 0,281 0,338 -0,141 0,032 0,930	0,204 1,216 0,755 -0,310 -0,135 -0,106 0,935	0,060 1,242 0,321 -0,355 -0,301 -0,075 0,882
415986	0,310 1,620 0,286 0,337 -0,145 0,033 0,930	0,199 1,214 0,761 -0,311 -0,141 -0,104 0,934	0,058 1,239 0,319 -0,349 -0,312 -0,077 0,880
415999	0,310 1,621 0,293 0,336 -0,149 0,034 0,929	0,194 1,214 0,766 -0,314 -0,146 -0,103 0,933	0,057 1,236 0,318 -0,344 -0,323 -0,081 0,878
416006	0,310 1,621 0,293 0,336 -0,149 0,034 0,929	0,194 1,214 0,766 -0,314 -0,146 -0,103 0,933	0,057 1,236 0,318 -0,344 -0,323 -0,081 0,878
416023	0,310 1,621 0,293 0,336 -0,149 0,034 0,929	0,194 1,214 0,766 -0,314 -0,146 -0,103 0,933	0,057 1,236 0,318 -0,344 -0,323 -0,081 0,878
416039	0,310 1,622 0,299 0,333 -0,153 0,034 0,930	0,192 1,214 0,771 -0,314 -0,145 -0,104 0,933	0,055 1,233 0,317 -0,337 -0,333 -0,082 0,877
416067	0,310 1,622 0,299 0,333 -0,153 0,034 0,930	0,192 1,214 0,771 -0,314 -0,145 -0,104 0,933	0,055 1,233 0,317 -0,337 -0,333 -0,082 0,877
416080	0,310 1,622 0,304 0,333 -0,157 0,035 0,929	0,189 1,213 0,776 -0,313 -0,147 -0,105 0,932	0,054 1,231 0,317 -0,330 -0,341 -0,083 0,876
416100	0,310 1,622 0,304 0,333 -0,157 0,035 0,929	0,189 1,213 0,776 -0,313 -0,147 -0,105 0,932	0,054 1,231 0,317 -0,330 -0,341 -0,083 0,876
416122	0,312 1,623 0,309 0,334 -0,157 0,035 0,929	0,186 1,212 0,779 -0,314 -0,150 -0,101 0,932	0,054 1,231 0,317 -0,327 -0,345 -0,084 0,876
416129	0,312 1,623 0,309 0,334 -0,157 0,035 0,929	0,186 1,212 0,779 -0,314 -0,150 -0,101 0,932	0,054 1,231 0,317 -0,327 -0,345 -0,084 0,876
416151	0,312 1,622 0,313 0,334 -0,157 0,035 0,929	0,182 1,211 0,782 -0,314 -0,158 -0,102 0,931	0,055 1,230 0,317 -0,326 -0,347 -0,086 0,875
416163	0,312 1,622 0,313 0,334 -0,157 0,035 0,929	0,182 1,211 0,782 -0,314 -0,158 -0,102 0,931	0,055 1,230 0,317 -0,326 -0,347 -0,086 0,875
416176	0,312 1,622 0,313 0,334 -0,157 0,035 0,929	0,182 1,211 0,782 -0,314 -0,158 -0,102 0,931	0,055 1,230 0,317 -0,326 -0,347 -0,086 0,875
416191	0,312 1,622 0,318 0,333 -0,158 0,036 0,929	0,180 1,210 0,787 -0,313 -0,159 -0,105 0,930	0,055 1,230 0,317 -0,323 -0,350 -0,088 0,875
416204	0,312 1,622 0,318 0,333 -0,158 0,036 0,929	0,180 1,210 0,787 -0,313 -0,159 -0,105 0,930	0,055 1,230 0,317 -0,323 -0,350 -0,088 0,875
416222	0,312 1,622 0,318 0,333 -0,158 0,036 0,929	0,180 1,210 0,787 -0,313 -0,159 -0,105 0,930	0,055 1,230 0,317 -0,323 -0,350 -0,088 0,875
416240	0,313 1,621 0,322 0,332 -0,160 0,036 0,929	0,177 1,209 0,792 -0,313 -0,156 -0,104 0,931	0,056 1,230 0,318 -0,321 -0,350 -0,090 0,875
416261	0,313 1,621 0,322 0,332 -0,160 0,036 0,929	0,177 1,209 0,792 -0,313 -0,156 -0,104 0,931	0,056 1,230 0,318 -0,321 -0,350 -0,090 0,875
416276	0,313 1,621 0,326 0,331 -0,161 0,034 0,929	0,173 1,207 0,797 -0,311 -0,161 -0,110 0,930	0,057 1,231 0,319 -0,319 -0,351 -0,091 0,876
416294	0,313 1,621 0,326 0,331 -0,161 0,034 0,929	0,173 1,207 0,797 -0,311 -0,161 -0,110 0,930	0,057 1,231 0,319 -0,319 -0,351 -0,091 0,876
416325	0,313 1,620 0,328 0,331 -0,163 0,033 0,929	0,170 1,206 0,801 -0,313 -0,161 -0,109 0,930	0,057 1,231 0,319 -0,319 -0,352 -0,092 0,875
416343	0,313 1,620 0,328 0,331 -0,163 0,033 0,929	0,170 1,206 0,801 -0,313 -0,161 -0,109 0,930	0,057 1,231 0,319 -0,319 -0,352 -0,092 0,875
416362	0,313 1,619 0,331 0,331 -0,164 0,033 0,928	0,173 1,207 0,798 -0,312 -0,162 -0,114 0,929	0,058 1,230 0,319 -0,317 -0,352 -0,098 0,875
416401	0,313 1,619 0,331 0,331 -0,164 0,033 0,928	0,173 1,207 0,798 -0,312 -0,162 -0,114 0,929	0,058 1,230 0,319 -0,317 -0,352 -0,098 0,875
416412	0,313 1,618 0,333 0,332 -0,166 0,031 0,928	0,171 1,209 0,803 -0,302 -0,146 -0,098 0,937	0,057 1,230 0,318 -0,316 -0,355 -0,096 0,875
416428	0,312 1,618 0,335 0,332 -0,169 0,031 0,927	0,166 1,208 0,808 -0,301 -0,147 -0,101 0,937	0,057 1,230 0,317 -0,314 -0,359 -0,100 0,874
416440	0,312 1,618 0,335 0,332 -0,169 0,031 0,927	0,166 1,208 0,808 -0,301 -0,147 -0,101 0,937	0,057 1,230 0,317 -0,314 -0,359 -0,100 0,874
416458	0,312 1,618 0,335 0,332 -0,169 0,031 0,927	0,166 1,208 0,808 -0,301 -0,147 -0,101 0,937	0,057 1,230 0,317 -0,314 -0,359 -0,100 0,874
416474	0,313 1,618 0,336 0,333 -0,171 0,030 0,927	0,166 1,208 0,808 -0,298 -0,149 -0,102 0,937	0,057 1,230 0,315 -0,315 -0,360 -0,098 0,873
416486	0,313 1,618 0,336 0,333 -0,171 0,030 0,927	0,166 1,208 0,808 -0,298 -0,149 -0,102 0,937	0,057 1,230 0,315 -0,315 -0,360 -0,098 0,873
416496	0,313 1,618 0,336 0,333 -0,171 0,030 0,927	0,166 1,208 0,808 -0,298 -0,149 -0,102 0,937	0,057 1,230 0,315 -0,315 -0,360 -0,098 0,873
416519	0,312 1,618 0,336 0,333 -0,173 0,031 0,927	0,157 1,208 0,813 -0,300 -0,149 -0,107 0,936	0,057 1,229 0,315 -0,315 -0,358 -0,098 0,874
416527	0,312 1,618 0,336 0,333 -0,173 0,031 0,927	0,157 1,208 0,813 -0,300 -0,149 -0,107 0,936	0,057 1,229 0,315 -0,315 -0,358 -0,098 0,874
416549	0,312 1,618 0,336 0,333 -0,173 0,031 0,927	0,157 1,208 0,813 -0,300 -0,149 -0,107 0,936	0,057 1,229 0,315 -0,315 -0,358 -0,098 0,874
416568	0,312 1,618 0,336 0,333 -0,175 0,032 0,926	0,157 1,208 0,813 -0,297 -0,144 -0,112 0,937	0,057 1,230 0,314 -0,315 -0,359 -0,097 0,873
416596	0,312 1,618 0,336 0,333 -0,175 0,032 0,926	0,157 1,208 0,813 -0,297 -0,144 -0,112 0,937	0,057 1,230 0,314 -0,315 -0,359 -0,097 0,873
416615	0,312 1,618 0,336 0,333 -0,176 0,032 0,926	0,152 1,209 0,809 -0,300 -0,138 -0,119 0,936	0,058 1,232 0,313 -0,322 -0,358 -0,100 0,871
416641	0,312 1,618 0,336 0,333 -0,176 0,032 0,926	0,152 1,209 0,809 -0,300 -0,138 -0,119 0,936	0,058 1,232 0,313 -0,322 -0,358 -0,100 0,871
416686	0,312 1,618 0,336 0,333 -0,176 0,032 0,926	0,152 1,209 0,810 -0,300 -0,138 -0,118 0,937	0,058 1,232 0,313 -0,321 -0,358 -0,099 0,871
416701	0,311 1,617 0,333 0,336 -0,175 0,034 0,925	0,157 1,209 0,799 -0,302 -0,139 -0,126 0,934	0,066 1,231 0,322 -0,310 -0,325 -0,137 0,883
416722	0,311 1,617 0,333 0,336 -0,175 0,034 0,925	0,157 1,209 0,799 -0,302 -0,139 -0,126 0,934	0,066 1,231 0,322 -0,310 -0,325 -0,137 0,883
416739	0,310 1,614 0,332 0,341 -0,175 0,035 0,923	0,161 1,209 0,793 -0,305 -0,137 -0,129 0,933	0,068 1,232 0,324 -0,318 -0,315 -0,133 0,885
416762	0,310 1,614 0,332 0,341 -0,175 0,035 0,923	0,161 1,209 0,793 -0,305 -0,137 -0,129 0,933	0,068 1,232 0,324 -0,318 -0,315 -0,133 0,885
416776	0,311 1,613 0,331 0,347 -0,172 0,036 0,921	0,165 1,209 0,785 -0,308 -0,141 -0,133 0,932	0,071 1,235 0,325 -0,326 -0,307 -0,135 0,884
416784	0,311 1,613 0,331 0,347 -0,172 0,036 0,921	0,165 1,209 0,785 -0,308 -0,141 -0,133 0,932	0,071 1,235 0,325 -0,326 -0,307 -0,135 0,884
416812	0,311 1,613 0,331 0,347 -0,172 0,036 0,921	0,165 1,209 0,785 -0,308 -0,141 -0,133 0,932	0,071 1,235 0,325 -0,326 -0,307 -0,135 0,884
416822	0,310 1,611 0,330 0,353 -0,170 0,038 0,919	0,167 1,208 0,779 -0,311 -0,148 -0,130 0,929	0,072 1,236 0,326 -0,338 -0,306 -0,121 0,882
416844	0,310 1,611 0,330 0,353 -0,170 0,038 0,919	0,167 1,208 0,779 -0,311 -0,148 -0,130 0,929	0,072 1,236 0,326 -0,338 -0,306 -0,121 0,882
416856	0,310 1,608 0,327 0,361 -0,167 0,040 0,917	0,173 1,207 0,769 -0,317 -0,155 -0,128 0,927	0,072 1,234 0,327 -0,324 -0,307 -0,114 0,887
416886	0,310 1,608 0,327 0,361 -0,167 0,040 0,917	0,173 1,207 0,769 -0,317 -0,155 -0,128 0,927	0,072 1,234 0,327 -0,324 -0,307 -0,114 0,887
416899	0,311 1,607 0,326 0,368 -0,166 0,042 0,914	0,177 1,204 0,760 -0,314 -0,158 -0,134 0,927	0,073 1,234 0,329 -0,326 -0,301 -0,108 0,889
416909	0,311 1,607 0,326 0,368 -0,166 0,042 0,914	0,177 1,204 0,760 -0,314 -0,158 -0,134 0,927	0,073 1,234 0,329 -0,326 -0,301 -0,108 0,889
416930	0,311 1,607 0,326 0,368 -0,166 0,042 0,914	0,177 1,204 0,760 -0,314 -0,158 -0,134 0,927	0,073 1,234 0,329 -0,326 -0,301 -0,108 0,889
416942	0,312 1,606 0,325 0,373 -0,161 0,043 0,913	0,181 1,203 0,747 -0,323 -0,177 -0,132 0,920	0,075 1,234 0,329 -0,329 -0,296 -0,109 0,890
416952	0,312 1,606 0,325 0,373 -0,161 0,043 0,913	0,181 1,203 0,747 -0,323 -0,177 -0,132 0,920	0,075 1,234 0,329 -0,329 -0,296 -0,109 0,890
416967	0,312 1,606 0,325 0,373 -0,161 0,043 0,913	0,181 1,203 0,747 -0,323 -0,177 -0,132 0,920	0,075 1,234 0,329 -0,329 -0,296 -0,109 0,890
416987	0,312 1,606 0,325 0,374 -0,160 0,043 0,912	0,182 1,203 0,745 -0,324 -0,179 -0,132 0,920	0,075 1,234 0,329 -0,330 -0,296 -0,109 0,890
416997	0,312 1,606 0,325 0,374 -0,160 0,043 0,912	0,182 1,203 0,745 -0,324 -0,179 -0,132 0,920	0,075 1,234 0,329 -0,330 -0,296 -0,109 0,890
417013	0,312 1,606 0,325 0,374 -0,160 0,043 0,912	0,182 1,203 0,745 -0,324 -0,179 -0,132 0,920	0,075 1,234 0,329 -0,330 -0,296 -0,109 0,890
417037	0,313 1,602 0,321 0,386 -0,159 0,047 0,907	0,189 1,196 0,726 -0,320 -0,202 -0,134 0,916	0,076 1,232 0,329 -0,329 -0,291 -0,103 0,892
417046	0,313 1,602 0,321 0,386 -0,159 0,047 0,907	0,189 1,196 0,726 -0,320 -0,202 -0,134 0,916	0,076 1,232 0,329 -0,329 -0,291 -0,103 0,892
417061	0,313 1,602 0,321 0,386 -0,159 0,047 0,907	0,189 1,196 0,726 -0,320 -0,202 -0,134 0,916	0,076 1,232 0,329 -0,329 -0,291 -0,103 0,892
417074	0,314 1,600 0,319 0,395 -0,159 0,047 0,903	0,193 1,193 0,713 -0,307 -0,196 -0,137 0,921	0,077 1,232 0,330 -0,329 -0,288 -0,101 0,894
417082	0,314 1,600 0,319 0,395 -0,159 0,047 0,903	0,193 1,193 0,713 -0,307 -0,196 -0,137 0,921	0,077 1,232 0,330 -0,329 -0,288 -0,101 0,894
417106	0,314 1,600 0,319 0,395 -0,159 0,047 0,903	0,193 1,193 0,713 -0,307 -0,196 -0,137 0,921	0,077 1,232 0,330 -0,329 -0,288 -0,101 0,894
417154	0,317 1,598 0,317 0,404 -0,155 0,048 0,900	0,192 1,195 0,692 -0,295 -0,212 -0,164 0,917	0,079 1,232 0,329 -0,329 -0,285 -0,103 0,894
417164	0,316 1,598 0,318 0,402 -0,156 0,048 0,901	0,193 1,194 0,697 -0,298 -0,209 -0,158 0,918	0,078 1,232 0,329 -0,329 -0,286 -0,103 0,894
417173	0,316 1,598 0,318 0,402 -0,156 0,048 0,901	0,193 1,194 0,697 -0,298 -0,209 -0,158 0,918	0,078 1,232 0,329 -0,329 -0,286 -0,103 0,894
417199	0,318 1,595 0,313 0,414 -0,150 0,050 0,897	0,196 1,197 0,661 -0,284 -0,243 -0,195 0,907	0,080 1,234 0,328 -0,335 -0,285 -0,098 0,893
417210	0,318 1,595 0,313 0,414 -0,150 0,050 0,897	0,196 1,197 0,661 -0,284 -0,243 -0,195 0,907	0,080 1,234 0,328 -0,335 -0,285 -0,098 0,893
417233	0,319 1,595 0,313 0,416 -0,149 0,050 0,896	0,198 1,200 0,651 -0,283 -0,253 -0,211 0,901	0,081 1,236 0,327 -0,337 -0,283 -0,097 0,893
417260	0,319 1,595 0,313 0,416 -0,149 0,050 0,896	0,198 1,200 0,651 -0,283 -0,253 -0,211 0,901	0,081 1,236 0,327 -0,337 -0,283 -0,097 0,893
417281	0,320 1,595 0,311 0,416 -0,149 0,048 0,896	0,200 1,202 0,638 -0,287 -0,267 -0,216 0,894	0,082 1,237 0,326 -0,341 -0,281 -0,096 0,892
417323	0,320 1,595 0,311 0,416 -0,149 0,048 0,896	0,200 1,202 0,638 -0,287 -0,267 -0,216 0,894	0,082 1,237 0,326 -0,341 -0,281 -0,096 0,892
417347	0,319 1,593 0,310 0,416 -0,148 0,049 0,896	0,200 1,204 0,631 -0,291 -0,277 -0,211 0,891	0,083 1,236 0,325 -0,342 -0,278 -0,096 0,893
417371	0,320 1,593 0,307 0,418 -0,148 0,049 0,895	0,201 1,208 0,625 -0,292 -0,282 -0,212 0,889	0,083 1,235 0,324 -0,340 -0,276 -0,097 0,894
417387	0,320 1,593 0,308 0,417 -0,148 0,048 0,895	0,202 1,208 0,625 -0,293 -0,281 -0,210 0,889	0,083 1,235 0,324 -0,340 -0,276 -0,097 0,894
417405	0,320 1,593 0,308 0,417 -0,148 0,048 0,895	0,202 1,208 0,625 -0,293 -0,281 -0,210 0,889	0,083 1,235 0,324 -0,340 -0,276 -0,097 0,894
417425	0,322 1,592 0,305 0,418 -0,146 0,047 0,895	0,202 1,214 0,619 -0,309 -0,288 -0,198 0,885	0,084 1,235 0,323 -0,339 -0,273 -0,098 0,895
417438	0,322 1,592 0,305 0,418 -0,146 0,047 0,895	0,202 1,214 0,619 -0,309 -0,288 -0,198 0,885	0,084 1,235 0,323 -0,339 -0,273 -0,098 0,895
417451	0,322 1,592 0,303 0,419 -0,145 0,045 0,895	0,204 1,217 0,616 -0,315 -0,297 -0,201 0,879	0,085 1,235 0,322 -0,340 -0,273 -0,097 0,895
417466	0,322 1,592 0,303 0,419 -0,145 0,045 0,895	0,204 1,217 0,616 -0,315 -0,297 -0,201 0,879	0,085 1,235 0,322 -0,340 -0,273 -0,097 0,895
417486	0,324 1,592 0,302 0,420 -0,143 0,045 0,895	0,208 1,220 0,614 -0,317 -0,292 -0,204 0,879	0,087 1,236 0,321 -0,342 -0,271 -0,096 0,895
417501	0,324 1,592 0,302 0,420 -0,143 0,045 0,895	0,208 1,220 0,614 -0,317 -0,292 -0,204 0,879	0,087 1,236 0,321 -0,342 -0,271 -0,096 0,895
417526	0,324 1,592 0,302 0,420 -0,143 0,045 0,895	0,208 1,220 0,614 -0,317 -0,292 -0,204 0,879	0,087 1,236 0,321 -0,342 -0,271 -0,096 0,895
417536	0,324 1,592 0,301 0,419 -0,143 0,044 0,896	0,210 1,220 0,613 -0,312 -0,290 -0,208 0,881	0,087 1,235 0,321 -0,342 -0,269 -0,094 0,895
417547	0,324 1,592 0,301 0,419 -0,143 0,044 0,896	0,210 1,220 0,613 -0,312 -0,290 -0,208 0,881	0,087 1,235 0,321 -0,342 -0,269 -0,094 0,895
417556	0,324 1,592 0,300 0,418 -0,143 0,044 0,896	0,212 1,222 0,611 -0,315 -0,289 -0,208 0,880	0,088 1,234 0,321 -0,342 -0,267 -0,094 0,896
417579	0,324 1,592 0,300 0,418 -0,143 0,044 0,896	0,212 1,222 0,611 -0,315 -0,289 -0,208 0,880	0,088 1,234 0,321 -0,342 -0,267 -0,094 0,896
417602	0,324 1,592 0,300 0,418 -0,143 0,044 0,896	0,212 1,222 0,611 -0,315 -0,289 -0,208 0,880	0,088 1,234 0,321 -0,342 -0,267 -0,094 0,896
417623	0,325 1,593 0,299 0,417 -0,144 0,044 0,896	0,214 1,224 0,609 -0,315 -0,288 -0,211 0,879	0,089 1,234 0,320 -0,342 -0,267 -0,093 0,896
417653	0,325 1,593 0,299 0,417 -0,144 0,044 0,896	0,214 1,224 0,609 -0,315 -0,288 -0,211 0,879	0,089 1,234 0,320 -0,342 -0,267 -0,093 0,896
417688	0,327 1,593 0,298 0,416 -0,145 0,043 0,897	0,215 1,225 0,606 -0,325 -0,289 -0,202 0,878	0,090 1,234 0,320 -0,342 -0,266 -0,093 0,896
417705	0,327 1,593 0,297 0,416 -0,145 0,043 0,897	0,217 1,226 0,605 -0,328 -0,289 -0,199 0,877	0,091 1,234 0,320 -0,343 -0,265 -0,092 0,897
417723	0,327 1,593 0,297 0,416 -0,145 0,043 0,897	0,217 1,226 0,605 -0,328 -0,289 -0,199 0,877	0,091 1,234 0,320 -0,343 -0,265 -0,092 0,897
417737	0,329 1,593 0,297 0,416 -0,145 0,042 0,897	0,219 1,228 0,605 -0,327 -0,286 -0,202 0,878	0,093 1,234 0,320 -0,343 -0,264 -0,092 0,897
417750	0,329 1,593 0,297 0,416 -0,145 0,042 0,897	0,219 1,228 0,605 -0,327 -0,286 -0,202 0,878	0,093 1,234 0,320 -0,343 -0,264 -0,092 0,897
417784	0,329 1,593 0,297 0,416 -0,145 0,042 0,897	0,219 1,228 0,605 -0,327 -0,286 -0,202 0,878	0,093 1,234 0,320 -0,343 -0,264 -0,092 0,897
417814	0,328 1,593 0,297 0,416 -0,145 0,042 0,897	0,219 1,228 0,605 -0,328 -0,285 -0,201 0,878	0,093 1,235 0,320 -0,344 -0,264 -0,091 0,897
417827	0,331 1,594 0,297 0,415 -0,144 0,042 0,897	0,221 1,229 0,605 -0,329 -0,282 -0,200 0,879	0,094 1,236 0,321 -0,345 -0,263 -0,091 0,897
417838	0,331 1,594 0,297 0,415 -0,144 0,042 0,897	0,221 1,229 0,605 -0,329 -0,282 -0,200 0,879	0,094 1,236 0,321 -0,345 -0,263 -0,091 0,897
417871	0,331 1,594 0,297 0,415 -0,144 0,041 0,898	0,222 1,230 0,605 -0,330 -0,281 -0,200 0,879	0,095 1,236 0,321 -0,346 -0,262 -0,090 0,896
417904	0,331 1,594 0,297 0,415 -0,144 0,041 0,898	0,222 1,230 0,605 -0,330 -0,281 -0,200 0,879	0,095 1,236 0,321 -0,346 -0,262 -0,090 0,896
417911	0,332 1,594 0,297 0,414 -0,144 0,040 0,898	0,223 1,230 0,604 -0,330 -0,282 -0,200 0,878	0,096 1,237 0,321 -0,347 -0,262 -0,090 0,896
417935	0,332 1,594 0,297 0,414 -0,144 0,040 0,898	0,223 1,230 0,604 -0,330 -0,282 -0,200 0,878	0,096 1,237 0,321 -0,347 -0,262 -0,090 0,896
417944	0,333 1,594 0,297 0,413 -0,144 0,039 0,898	0,224 1,231 0,604 -0,332 -0,281 -0,200 0,878	0,097 1,238 0,322 -0,348 -0,261 -0,090 0,896
417956	0,333 1,594 0,297 0,413 -0,144 0,039 0,898	0,224 1,231 0,604 -0,332 -0,281 -0,200 0,878	0,097 1,238 0,322 -0,348 -0,261 -0,090 0,896
418000	0,333 1,594 0,297 0,413 -0,144 0,039 0,898	0,224 1,231 0,604 -0,332 -0,281 -0,200 0,878	0,097 1,238 0,322 -0,348 -0,261 -0,090 0,896
418018	0,333 1,594 0,297 0,413 -0,144 0,039 0,898	0,224 1,232 0,603 -0,331 -0,280 -0,198 0,879	0,098 1,238 0,322 -0,348 -0,260 -0,090 0,896
418031	0,334 1,594 0,297 0,412 -0,144 0,038 0,899	0,225 1,236 0,603 -0,331 -0,280 -0,199 0,879	0,098 1,238 0,323 -0,347 -0,259 -0,090 0,897
418041	0,334 1,594 0,297 0,412 -0,144 0,038 0,899	0,225 1,236 0,603 -0,331 -0,280 -0,199 0,879	0,098 1,238 0,323 -0,347 -0,259 -0,090 0,897
418062	0,334 1,594 0,297 0,409 -0,145 0,036 0,900	0,226 1,241 0,602 -0,335 -0,278 -0,203 0,877	0,099 1,238 0,323 -0,348 -0,259 -0,088 0,897
418074	0,334 1,594 0,297 0,409 -0,145 0,036 0,900	0,226 1,241 0,602 -0,335 -0,278 -0,203 0,877	0,099 1,238 0,323 -0,348 -0,259 -0,088 0,897
418083	0,334 1,594 0,297 0,409 -0,145 0,036 0,900	0,226 1,241 0,602 -0,335 -0,278 -0,203 0,877	0,099 1,238 0,323 -0,348 -0,259 -0,088 0,897
418101	0,334 1,594 0,297 0,409 -0,145 0,036 0,900	0,226 1,241 0,602 -0,335 -0,278 -0,203 0,877	0,099 1,238 0,323 -0,348 -0,259 -0,088 0,897
418114	0,335 1,595 0,297 0,407 -0,144 0,036 0,901	0,226 1,245 0,602 -0,341 -0,279 -0,207 0,874	0,100 1,238 0,324 -0,349 -0,257 -0,089 0,897
418151	0,335 1,595 0,297 0,407 -0,144 0,036 0,901	0,226 1,245 0,602 -0,341 -0,279 -0,207 0,874	0,100 1,238 0,324 -0,349 -0,257 -0,089 0,897
418162	0,335 1,595 0,297 0,405 -0,144 0,035 0,902	0,226 1,248 0,602 -0,345 -0,280 -0,205 0,872	0,100 1,239 0,324 -0,349 -0,257 -0,087 0,897
418191	0,335 1,595 0,297 0,405 -0,144 0,035 0,902	0,226 1,248 0,602 -0,345 -0,280 -0,205 0,872	0,100 1,239 0,324 -0,349 -0,257 -0,087 0,897
418201	0,335 1,595 0,297 0,405 -0,144 0,035 0,902	0,226 1,248 0,602 -0,344 -0,280 -0,205 0,872	0,100 1,239 0,324 -0,349 -0,257 -0,088 0,897
418209	0,335 1,595 0,297 0,405 -0,144 0,035 0,902	0,226 1,248 0,602 -0,344 -0,280 -0,205 0,872	0,100 1,239 0,324 -0,349 -0,257 -0,088 0,897
418233	0,336 1,596 0,296 0,404 -0,143 0,033 0,903	0,226 1,251 0,602 -0,350 -0,279 -0,204 0,871	0,101 1,240 0,325 -0,352 -0,255 -0,088 0,896
418241	0,336 1,596 0,296 0,404 -0,143 0,033 0,903	0,226 1,251 0,602 -0,350 -0,279 -0,204 0,871	0,101 1,240 0,325 -0,352 -0,255 -0,088 0,896
418271	0,336 1,596 0,296 0,404 -0,143 0,033 0,903	0,226 1,251 0,602 -0,350 -0,279 -0,204 0,871	0,101 1,240 0,325 -0,352 -0,255 -0,088 0,896
418306	0,335 1,596 0,296 0,403 -0,143 0,034 0,904	0,227 1,250 0,601 -0,347 -0,276 -0,204 0,873	0,101 1,241 0,325 -0,353 -0,254 -0,087 0,896
418324	0,335 1,596 0,296 0,400 -0,143 0,033 0,905	0,228 1,249 0,600 -0,345 -0,274 -0,210 0,873	0,101 1,240 0,325 -0,352 -0,254 -0,086 0,897
418338	0,335 1,596 0,296 0,400 -0,143 0,033 0,905	0,228 1,249 0,600 -0,345 -0,274 -0,210 0,873	0,101 1,240 0,325 -0,352 -0,254 -0,086 0,897
418359	0,334 1,597 0,296 0,396 -0,144 0,032 0,906	0,227 1,247 0,600 -0,341 -0,275 -0,212 0,874	0,101 1,241 0,326 -0,354 -0,253 -0,089 0,896
418375	0,334 1,597 0,296 0,396 -0,144 0,032 0,906	0,227 1,247 0,600 -0,341 -0,275 -0,212 0,874	0,101 1,241 0,326 -0,354 -0,253 -0,089 0,896
418396	0,334 1,597 0,296 0,396 -0,144 0,032 0,906	0,227 1,247 0,600 -0,341 -0,275 -0,212 0,874	0,101 1,241 0,326 -0,354 -0,253 -0,089 0,896
418414	0,334 1,599 0,296 0,391 -0,145 0,032 0,909	0,227 1,248 0,601 -0,340 -0,274 -0,211 0,874	0,100 1,241 0,328 -0,348 -0,253 -0,092 0,898
418437	0,334 1,599 0,296 0,391 -0,145 0,032 0,909	0,227 1,248 0,601 -0,340 -0,274 -0,211 0,874	0,100 1,241 0,328 -0,348 -0,253 -0,092 0,898
418457	0,334 1,599 0,296 0,391 -0,145 0,032 0,908	0,227 1,248 0,601 -0,341 -0,274 -0,211 0,874	0,100 1,241 0,327 -0,349 -0,253 -0,091 0,898
418474	0,334 1,599 0,296 0,391 -0,145 0,032 0,908	0,227 1,248 0,601 -0,341 -0,274 -0,211 0,874	0,100 1,241 0,327 -0,349 -0,253 -0,091 0,898
